Simulation Time,Conveyor:Statistics:PartsEntered,Pick And Place Process:Statistics:PartsEntered,Conveyor #2:Statistics:PartsEntered,Pick And Place Process #2:Statistics:PartsEntered,Conveyor #3:Statistics:PartsEntered,Pick And Place Process #3:Statistics:PartsEntered,Conveyor #4:Statistics:PartsEntered,Pick And Place Process #4:Statistics:PartsEntered,Conveyor #5:Statistics:PartsEntered,Pick And Place Process #5:Statistics:PartsEntered,Conveyor #6:Statistics:PartsEntered,Pick And Place Process #6:Statistics:PartsEntered,Conveyor #7:Statistics:PartsEntered,Conveyor #8:Statistics:PartsEntered,Conveyor:Statistics:PartsCurrent,Pick And Place Process:Statistics:PartsCurrent,Conveyor #2:Statistics:PartsCurrent,Pick And Place Process #2:Statistics:PartsCurrent,Conveyor #3:Statistics:PartsCurrent,Pick And Place Process #3:Statistics:PartsCurrent,Conveyor #4:Statistics:PartsCurrent,Pick And Place Process #4:Statistics:PartsCurrent,Conveyor #5:Statistics:PartsCurrent,Pick And Place Process #5:Statistics:PartsCurrent,Conveyor #6:Statistics:PartsCurrent,Pick And Place Process #6:Statistics:PartsCurrent,Conveyor #7:Statistics:PartsCurrent,Conveyor #8:Statistics:PartsCurrent,Conveyor:Statistics:PartsExited,Pick And Place Process:Statistics:PartsExited,Conveyor #2:Statistics:PartsExited,Pick And Place Process #2:Statistics:PartsExited,Conveyor #3:Statistics:PartsExited,Pick And Place Process #3:Statistics:PartsExited,Conveyor #4:Statistics:PartsExited,Pick And Place Process #4:Statistics:PartsExited,Conveyor #5:Statistics:PartsExited,Pick And Place Process #5:Statistics:PartsExited,Conveyor #6:Statistics:PartsExited,Pick And Place Process #6:Statistics:PartsExited,Conveyor #7:Statistics:PartsExited,Conveyor #8:Statistics:PartsExited
902,49,0,40,0,33,0,27,0,22,0,15,0,9,0,7,0,6,0,5,0,4,0,5,0,5,0,8,0,42,0,34,0,28,0,23,0,17,0,10,0,1,0
903,49,0,40,0,34,0,27,0,22,0,15,0,9,0,7,0,6,0,6,0,4,0,5,0,5,0,8,0,42,0,34,0,28,0,23,0,17,0,10,0,1,0
904,49,0,40,0,34,0,27,0,22,0,15,0,9,0,7,0,6,0,6,0,4,0,5,0,5,0,8,0,42,0,34,0,28,0,23,0,17,0,10,0,1,0
905,49,0,40,0,34,0,27,0,22,0,15,0,9,0,7,0,6,0,6,0,4,0,5,0,5,0,8,0,42,0,34,0,28,0,23,0,17,0,10,0,1,0
906,49,0,40,0,34,0,27,0,22,0,15,0,9,1,7,0,5,0,6,0,4,0,5,0,5,0,8,1,42,0,35,0,28,0,23,0,17,0,10,0,1,0
907,49,0,41,0,34,0,27,0,22,0,15,0,9,1,7,0,6,0,6,0,4,0,5,0,5,0,8,1,42,0,35,0,28,0,23,0,17,0,10,0,1,0
908,49,0,41,0,34,0,28,0,22,0,16,0,9,1,7,0,6,0,6,0,5,0,5,0,6,0,8,0,42,0,35,0,28,0,23,0,17,0,10,0,1,1
909,49,0,41,0,34,0,28,0,22,0,16,0,9,1,7,0,6,0,6,0,5,0,5,0,6,0,8,0,42,0,35,0,28,0,23,0,17,0,10,0,1,1
910,49,0,41,0,34,0,28,0,22,0,16,0,9,1,7,0,6,0,5,0,5,0,5,0,6,0,8,0,42,0,35,0,29,0,23,0,17,0,10,0,1,1
911,49,0,41,0,34,0,28,0,22,0,16,0,9,1,6,0,6,0,5,0,5,0,5,0,5,0,8,0,43,0,35,0,29,0,23,0,17,0,11,0,1,1
912,49,0,41,0,34,0,28,0,22,0,16,0,10,1,6,0,6,0,5,0,5,0,5,0,5,0,9,0,43,0,35,0,29,0,23,0,17,0,11,0,1,1
913,49,0,41,0,34,0,28,0,23,0,16,0,10,1,6,0,6,0,5,0,5,0,6,0,5,0,9,0,43,0,35,0,29,0,23,0,17,0,11,0,1,1
914,49,0,41,0,34,0,28,0,23,0,16,0,10,1,6,0,6,0,5,0,5,0,6,0,5,0,9,0,43,0,35,0,29,0,23,0,17,0,11,0,1,1
915,49,0,41,0,34,0,28,0,23,0,16,0,10,1,6,0,6,0,5,0,4,0,6,0,5,0,9,0,43,0,35,0,29,0,24,0,17,0,11,0,1,1
916,49,0,41,0,34,0,28,0,23,0,16,0,10,1,6,0,6,0,5,0,4,0,6,0,5,0,9,0,43,0,35,0,29,0,24,0,17,0,11,0,1,1
917,49,0,41,0,34,0,28,0,23,0,16,0,10,1,6,0,6,0,5,0,4,0,6,0,5,0,9,0,43,0,35,0,29,0,24,0,17,0,11,0,1,1
918,49,0,41,0,34,0,28,0,23,0,16,0,10,1,6,0,6,0,5,0,4,0,6,0,5,0,9,0,43,0,35,0,29,0,24,0,17,0,11,0,1,1
919,50,0,41,0,34,0,28,0,23,0,16,0,10,1,7,0,6,0,5,0,4,0,5,0,5,0,9,0,43,0,35,0,29,0,24,0,18,0,11,0,1,1
920,50,0,42,0,34,0,28,0,23,0,16,0,10,1,7,0,7,0,5,0,4,0,5,0,5,0,9,0,43,0,35,0,29,0,24,0,18,0,11,0,1,1
921,50,0,42,0,34,0,28,0,23,0,16,0,10,1,7,0,7,0,5,0,4,0,5,0,5,0,9,0,43,0,35,0,29,0,24,0,18,0,11,0,1,1
922,50,0,42,0,34,0,28,0,23,0,16,0,10,1,7,0,7,0,5,0,4,0,5,0,5,0,9,0,43,0,35,0,29,0,24,0,18,0,11,0,1,1
923,50,0,42,0,35,0,28,0,23,0,16,0,10,1,7,0,7,0,6,0,4,0,5,0,5,0,9,0,43,0,35,0,29,0,24,0,18,0,11,0,1,1
924,50,0,42,0,35,0,28,0,23,0,16,0,10,1,7,0,7,0,6,0,4,0,5,0,5,0,9,0,43,0,35,0,29,0,24,0,18,0,11,0,1,1
925,50,0,42,0,35,0,28,0,23,0,16,0,10,1,7,0,7,0,6,0,4,0,5,0,5,0,9,0,43,0,35,0,29,0,24,0,18,0,11,0,1,1
926,50,0,42,0,35,0,28,0,23,0,16,0,10,1,7,0,6,0,6,0,4,0,5,0,5,0,9,0,43,0,36,0,29,0,24,0,18,0,11,0,1,1
927,50,0,42,0,35,0,28,0,23,0,16,0,10,1,7,0,6,0,6,0,4,0,5,0,4,0,9,0,43,0,36,0,29,0,24,0,18,0,12,0,1,1
928,51,0,42,0,35,0,29,0,23,0,16,0,11,1,8,0,6,0,6,0,5,0,5,0,4,0,10,0,43,0,36,0,29,0,24,0,18,0,12,0,1,1
929,51,0,42,0,35,0,29,0,23,0,17,0,11,1,8,0,6,0,6,0,5,0,5,0,5,0,10,0,43,0,36,0,29,0,24,0,18,0,12,0,1,1
930,51,0,42,0,35,0,29,0,23,0,17,0,11,1,7,0,6,0,6,0,5,0,5,0,5,0,10,0,44,0,36,0,29,0,24,0,18,0,12,0,1,1
931,51,0,42,0,35,0,29,0,23,0,17,0,11,1,7,0,6,0,5,0,5,0,5,0,5,0,10,0,44,0,36,0,30,0,24,0,18,0,12,0,1,1
932,51,0,42,0,35,0,29,0,24,0,17,0,11,1,7,0,6,0,5,0,5,0,6,0,5,0,10,0,44,0,36,0,30,0,24,0,18,0,12,0,1,1
933,51,0,42,0,35,0,29,0,24,0,17,0,11,1,7,0,6,0,5,0,5,0,6,0,5,0,10,0,44,0,36,0,30,0,24,0,18,0,12,0,1,1
934,51,0,42,0,35,0,29,0,24,0,17,0,11,1,7,0,6,0,5,0,5,0,6,0,5,0,10,0,44,0,36,0,30,0,24,0,18,0,12,0,1,1
935,51,0,43,0,35,0,29,0,24,0,17,0,11,1,7,0,7,0,5,0,4,0,6,0,5,0,10,0,44,0,36,0,30,0,25,0,18,0,12,0,1,1
936,51,0,43,0,35,0,29,0,24,0,17,0,11,1,7,0,7,0,5,0,4,0,6,0,5,0,10,0,44,0,36,0,30,0,25,0,18,0,12,0,1,1
937,51,0,43,0,35,0,29,0,24,0,17,0,11,1,7,0,7,0,5,0,4,0,6,0,5,0,10,0,44,0,36,0,30,0,25,0,18,0,12,0,1,1
938,51,0,43,0,35,0,29,0,24,0,17,0,11,1,7,0,7,0,5,0,4,0,6,0,5,0,10,0,44,0,36,0,30,0,25,0,18,0,12,0,1,1
939,52,0,43,0,35,0,29,0,24,0,17,0,11,1,8,0,7,0,5,0,4,0,5,0,5,0,10,0,44,0,36,0,30,0,25,0,19,0,12,0,1,1
940,52,0,43,0,35,0,29,0,24,0,17,0,11,1,8,0,7,0,5,0,4,0,5,0,5,0,10,0,44,0,36,0,30,0,25,0,19,0,12,0,1,1
941,52,0,43,0,35,0,29,0,24,0,17,0,11,1,8,0,7,0,5,0,4,0,5,0,5,0,10,0,44,0,36,0,30,0,25,0,19,0,12,0,1,1
942,52,0,43,0,35,0,29,0,24,0,17,0,11,1,8,0,7,0,5,0,4,0,5,0,5,0,9,0,44,0,36,0,30,0,25,0,19,0,12,0,2,1
943,52,0,43,0,35,0,29,0,24,0,17,0,11,1,8,0,7,0,5,0,4,0,5,0,5,0,9,0,44,0,36,0,30,0,25,0,19,0,12,0,2,1
944,52,0,43,0,36,0,29,0,24,0,17,0,11,1,8,0,7,0,5,0,4,0,5,0,4,0,9,0,44,0,36,0,31,0,25,0,19,0,13,0,2,1
945,52,0,43,0,36,0,29,0,24,0,17,0,12,1,8,0,7,0,5,0,4,0,5,0,4,0,10,0,44,0,36,0,31,0,25,0,19,0,13,0,2,1
946,52,0,43,0,36,0,29,0,24,0,17,0,12,1,8,0,6,0,5,0,4,0,5,0,4,0,10,0,44,0,37,0,31,0,25,0,19,0,13,0,2,1
947,52,0,43,0,36,0,29,0,24,0,18,0,12,1,8,0,6,0,5,0,4,0,5,0,5,0,10,0,44,0,37,0,31,0,25,0,19,0,13,0,2,1
948,52,0,43,0,36,0,29,0,24,0,18,0,12,1,8,0,6,0,5,0,4,0,5,0,5,0,10,0,44,0,37,0,31,0,25,0,19,0,13,0,2,1
949,52,0,43,0,36,0,30,0,24,0,18,0,12,1,8,0,6,0,5,0,5,0,5,0,5,0,10,0,44,0,37,0,31,0,25,0,19,0,13,0,2,1
950,52,0,43,0,36,0,30,0,24,0,18,0,12,1,7,0,6,0,5,0,5,0,5,0,5,0,10,0,45,0,37,0,31,0,25,0,19,0,13,0,2,1
951,52,0,43,0,36,0,30,0,24,0,18,0,12,1,7,0,6,0,5,0,5,0,5,0,5,0,10,0,45,0,37,0,31,0,25,0,19,0,13,0,2,1
952,52,0,43,0,36,0,30,0,24,0,18,0,12,1,7,0,6,0,5,0,5,0,5,0,5,0,10,0,45,0,37,0,31,0,25,0,19,0,13,0,2,1
953,52,0,43,0,36,0,30,0,25,0,18,0,12,1,7,0,6,0,5,0,5,0,6,0,5,0,10,0,45,0,37,0,31,0,25,0,19,0,13,0,2,1
954,52,0,43,0,36,0,30,0,25,0,18,0,12,1,7,0,6,0,5,0,5,0,6,0,5,0,10,0,45,0,37,0,31,0,25,0,19,0,13,0,2,1
955,52,0,44,0,36,0,30,0,25,0,18,0,12,1,7,0,7,0,5,0,5,0,6,0,5,0,10,0,45,0,37,0,31,0,25,0,19,0,13,0,2,1
956,52,0,44,0,36,0,30,0,25,0,18,0,12,1,7,0,7,0,5,0,4,0,6,0,5,0,10,0,45,0,37,0,31,0,26,0,19,0,13,0,2,1
957,52,0,44,0,36,0,30,0,25,0,18,0,12,1,7,0,7,0,4,0,4,0,6,0,5,0,10,0,45,0,37,0,32,0,26,0,19,0,13,0,2,1
958,52,0,44,0,36,0,30,0,25,0,18,0,12,1,7,0,7,0,4,0,4,0,6,0,5,0,10,0,45,0,37,0,32,0,26,0,19,0,13,0,2,1
959,52,0,44,0,36,0,30,0,25,0,18,0,12,1,7,0,7,0,4,0,4,0,5,0,5,0,10,0,45,0,37,0,32,0,26,0,20,0,13,0,2,1
960,53,0,44,0,36,0,30,0,25,0,18,0,12,1,8,0,7,0,4,0,4,0,5,0,5,0,10,0,45,0,37,0,32,0,26,0,20,0,13,0,2,1
961,53,0,44,0,36,0,31,0,25,0,18,0,13,1,8,0,7,0,4,0,5,0,5,0,4,0,11,0,45,0,37,0,32,0,26,0,20,0,14,0,2,1
962,53,0,44,0,36,0,31,0,25,0,18,0,13,1,8,0,7,0,4,0,5,0,5,0,4,0,11,0,45,0,37,0,32,0,26,0,20,0,14,0,2,1
963,53,0,44,0,36,0,31,0,25,0,18,0,13,1,8,0,7,0,4,0,5,0,5,0,4,0,11,0,45,0,37,0,32,0,26,0,20,0,14,0,2,1
964,53,0,44,0,37,0,31,0,25,0,18,0,13,1,8,0,7,0,5,0,5,0,5,0,4,0,11,0,45,0,37,0,32,0,26,0,20,0,14,0,2,1
965,53,0,44,0,37,0,31,0,25,0,18,0,13,1,8,0,7,0,5,0,5,0,5,0,4,0,11,0,45,0,37,0,32,0,26,0,20,0,14,0,2,1
966,53,0,44,0,37,0,31,0,25,0,18,0,13,1,8,0,6,0,5,0,5,0,5,0,4,0,11,0,45,0,38,0,32,0,26,0,20,0,14,0,2,1
967,53,0,44,0,37,0,31,0,25,0,19,0,13,1,8,0,6,0,5,0,5,0,5,0,5,0,11,0,45,0,38,0,32,0,26,0,20,0,14,0,2,1
968,53,0,44,0,37,0,31,0,25,0,19,0,13,1,8,0,6,0,5,0,5,0,5,0,5,0,11,0,45,0,38,0,32,0,26,0,20,0,14,0,2,1
969,53,0,44,0,37,0,31,0,25,0,19,0,13,1,8,0,6,0,5,0,5,0,5,0,5,0,11,0,45,0,38,0,32,0,26,0,20,0,14,0,2,1
970,53,0,44,0,37,0,31,0,25,0,19,0,13,1,7,0,6,0,5,0,5,0,5,0,5,0,11,0,46,0,38,0,32,0,26,0,20,0,14,0,2,1
971,53,0,44,0,37,0,31,0,25,0,19,0,13,1,7,0,6,0,4,0,5,0,5,0,5,0,11,0,46,0,38,0,33,0,26,0,20,0,14,0,2,1
972,53,0,44,0,37,0,31,0,25,0,19,0,13,1,7,0,6,0,4,0,5,0,5,0,5,0,11,0,46,0,38,0,33,0,26,0,20,0,14,0,2,1
973,53,0,44,0,37,0,31,0,26,0,19,0,13,1,7,0,6,0,4,0,5,0,5,0,5,0,11,0,46,0,38,0,33,0,26,0,21,0,14,0,2,1
974,53,0,44,0,37,0,32,0,26,0,19,0,13,1,7,0,6,0,4,0,6,0,5,0,5,0,11,0,46,0,38,0,33,0,26,0,21,0,14,0,2,1
975,53,0,45,0,37,0,32,0,26,0,19,0,13,1,7,0,7,0,4,0,6,0,5,0,5,0,11,0,46,0,38,0,33,0,26,0,21,0,14,0,2,1
976,53,0,45,0,37,0,32,0,26,0,19,0,13,1,7,0,7,0,4,0,5,0,5,0,5,0,11,0,46,0,38,0,33,0,27,0,21,0,14,0,2,1
977,53,0,45,0,37,0,32,0,26,0,19,0,13,1,7,0,7,0,4,0,5,0,5,0,5,0,11,0,46,0,38,0,33,0,27,0,21,0,14,0,2,1
978,53,0,45,0,37,0,32,0,26,0,19,0,13,1,7,0,7,0,4,0,5,0,5,0,4,0,11,0,46,0,38,0,33,0,27,0,21,0,15,0,2,1
979,54,0,45,0,37,0,32,0,26,0,19,0,14,1,8,0,7,0,4,0,5,0,5,0,4,0,12,0,46,0,38,0,33,0,27,0,21,0,15,0,2,1
980,54,0,45,0,37,0,32,0,26,0,19,0,14,1,8,0,7,0,4,0,5,0,5,0,4,0,12,0,46,0,38,0,33,0,27,0,21,0,15,0,2,1
981,54,0,45,0,37,0,32,0,26,0,19,0,14,1,8,0,7,0,4,0,5,0,5,0,4,0,12,0,46,0,38,0,33,0,27,0,21,0,15,0,2,1
982,54,0,45,0,37,0,32,0,26,0,19,0,14,1,8,0,7,0,4,0,5,0,5,0,4,0,12,0,46,0,38,0,33,0,27,0,21,0,15,0,2,1
983,54,0,45,0,37,0,32,0,26,0,19,0,14,1,8,0,7,0,4,0,5,0,5,0,4,0,12,0,46,0,38,0,33,0,27,0,21,0,15,0,2,1
984,54,0,45,0,38,0,32,0,26,0,19,0,14,1,8,0,7,0,5,0,5,0,5,0,4,0,12,0,46,0,38,0,33,0,27,0,21,0,15,0,2,1
985,54,0,45,0,38,0,32,0,26,0,19,0,14,1,8,0,7,0,5,0,5,0,5,0,4,0,12,0,46,0,38,0,33,0,27,0,21,0,15,0,2,1
986,54,0,45,0,38,0,32,0,26,0,19,0,14,1,8,0,6,0,5,0,5,0,4,0,4,0,12,0,46,0,39,0,33,0,27,0,22,0,15,0,2,1
987,54,0,45,0,38,0,32,0,26,0,20,0,14,1,8,0,6,0,5,0,5,0,4,0,5,0,12,0,46,0,39,0,33,0,27,0,22,0,15,0,2,1
988,54,0,45,0,38,0,33,0,26,0,20,0,14,2,8,0,6,0,5,0,6,0,4,0,5,0,12,1,46,0,39,0,33,0,27,0,22,0,15,0,2,1
989,54,0,45,0,38,0,33,0,26,0,20,0,14,2,8,0,6,0,5,0,6,0,4,0,5,0,12,0,46,0,39,0,33,0,27,0,22,0,15,0,2,2
990,54,0,45,0,38,0,33,0,26,0,20,0,14,2,7,0,6,0,5,0,6,0,4,0,5,0,12,0,47,0,39,0,33,0,27,0,22,0,15,0,2,2
991,54,0,45,0,38,0,33,0,26,0,20,0,14,2,7,0,6,0,4,0,6,0,4,0,5,0,12,0,47,0,39,0,34,0,27,0,22,0,15,0,2,2
992,54,0,45,0,38,0,33,0,26,0,20,0,14,2,7,0,6,0,4,0,6,0,4,0,5,0,12,0,47,0,39,0,34,0,27,0,22,0,15,0,2,2
993,54,0,45,0,38,0,33,0,26,0,20,0,14,2,7,0,6,0,4,0,6,0,4,0,5,0,12,0,47,0,39,0,34,0,27,0,22,0,15,0,2,2
994,54,0,45,0,38,0,33,0,27,0,20,0,14,2,7,0,6,0,4,0,6,0,5,0,5,0,12,0,47,0,39,0,34,0,27,0,22,0,15,0,2,2
995,54,0,46,0,38,0,33,0,27,0,20,0,14,2,7,0,7,0,4,0,6,0,5,0,4,0,12,0,47,0,39,0,34,0,27,0,22,0,16,0,2,2
996,54,0,46,0,38,0,33,0,27,0,20,0,15,2,7,0,7,0,4,0,5,0,5,0,4,0,13,0,47,0,39,0,34,0,28,0,22,0,16,0,2,2
997,54,0,46,0,38,0,33,0,27,0,20,0,15,2,7,0,7,0,4,0,5,0,5,0,4,0,13,0,47,0,39,0,34,0,28,0,22,0,16,0,2,2
998,54,0,46,0,38,0,33,0,27,0,20,0,15,2,7,0,7,0,4,0,5,0,5,0,4,0,13,0,47,0,39,0,34,0,28,0,22,0,16,0,2,2
999,54,0,46,0,38,0,33,0,27,0,20,0,15,2,7,0,7,0,4,0,5,0,5,0,4,0,13,0,47,0,39,0,34,0,28,0,22,0,16,0,2,2
1000,55,0,46,0,38,0,33,0,27,0,20,0,15,2,8,0,7,0,4,0,5,0,4,0,4,0,13,0,47,0,39,0,34,0,28,0,23,0,16,0,2,2
1001,55,0,46,0,38,0,33,0,27,0,20,0,15,2,8,0,7,0,4,0,5,0,4,0,4,0,13,0,47,0,39,0,34,0,28,0,23,0,16,0,2,2
1002,55,0,46,0,38,0,33,0,27,0,20,0,15,2,8,0,7,0,4,0,5,0,4,0,4,0,13,0,47,0,39,0,34,0,28,0,23,0,16,0,2,2
1003,55,0,46,0,39,0,33,0,27,0,20,0,15,2,8,0,7,0,5,0,5,0,4,0,4,0,13,0,47,0,39,0,34,0,28,0,23,0,16,0,2,2
1004,55,0,46,0,39,0,33,0,27,0,21,0,15,2,8,0,7,0,5,0,5,0,4,0,5,0,13,0,47,0,39,0,34,0,28,0,23,0,16,0,2,2
1005,55,0,46,0,39,0,33,0,27,0,21,0,15,2,8,0,7,0,5,0,5,0,4,0,5,0,13,0,47,0,39,0,34,0,28,0,23,0,16,0,2,2
1006,55,0,46,0,39,0,33,0,27,0,21,0,15,2,8,0,6,0,5,0,5,0,4,0,5,0,13,0,47,0,40,0,34,0,28,0,23,0,16,0,2,2
1007,55,0,46,0,39,0,33,0,27,0,21,0,15,2,8,0,6,0,5,0,5,0,4,0,5,0,13,0,47,0,40,0,34,0,28,0,23,0,16,0,2,2
1008,55,0,46,0,39,0,34,0,27,0,21,0,15,2,8,0,6,0,5,0,6,0,4,0,5,0,13,0,47,0,40,0,34,0,28,0,23,0,16,0,2,2
1009,55,0,46,0,39,0,34,0,27,0,21,0,15,2,8,0,6,0,5,0,6,0,4,0,5,0,13,0,47,0,40,0,34,0,28,0,23,0,16,0,2,2
1010,55,0,46,0,39,0,34,0,27,0,21,0,15,2,7,0,6,0,5,0,6,0,4,0,5,0,13,0,48,0,40,0,34,0,28,0,23,0,16,0,2,2
1011,55,0,46,0,39,0,34,0,27,0,21,0,15,2,7,0,6,0,4,0,6,0,4,0,5,0,13,0,48,0,40,0,35,0,28,0,23,0,16,0,2,2
1012,55,0,46,0,39,0,34,0,27,0,21,0,15,2,7,0,6,0,4,0,6,0,4,0,5,0,13,0,48,0,40,0,35,0,28,0,23,0,16,0,2,2
1013,55,0,46,0,39,0,34,0,28,0,21,0,16,2,7,0,6,0,4,0,6,0,5,0,5,0,14,0,48,0,40,0,35,0,28,0,23,0,16,0,2,2
1014,55,0,46,0,39,0,34,0,28,0,21,0,16,2,7,0,6,0,4,0,6,0,5,0,5,0,14,0,48,0,40,0,35,0,28,0,23,0,16,0,2,2
1015,55,0,47,0,39,0,34,0,28,0,21,0,16,2,7,0,7,0,4,0,5,0,5,0,5,0,14,0,48,0,40,0,35,0,29,0,23,0,16,0,2,2
1016,55,0,47,0,39,0,34,0,28,0,21,0,16,2,7,0,7,0,4,0,5,0,5,0,5,0,14,0,48,0,40,0,35,0,29,0,23,0,16,0,2,2
1017,55,0,47,0,39,0,34,0,28,0,21,0,16,2,7,0,7,0,4,0,5,0,5,0,4,0,14,0,48,0,40,0,35,0,29,0,23,0,17,0,2,2
1018,55,0,47,0,39,0,34,0,28,0,21,0,16,2,7,0,7,0,4,0,5,0,5,0,4,0,14,0,48,0,40,0,35,0,29,0,23,0,17,0,2,2
1019,56,0,47,0,39,0,34,0,28,0,21,0,16,2,8,0,6,0,4,0,5,0,5,0,4,0,14,0,48,0,41,0,35,0,29,0,23,0,17,0,2,2
1020,56,0,47,0,39,0,34,0,28,0,21,0,16,2,8,0,6,0,4,0,5,0,4,0,4,0,14,0,48,0,41,0,35,0,29,0,24,0,17,0,2,2
1021,56,0,47,0,39,0,34,0,28,0,22,0,16,2,8,0,6,0,4,0,5,0,4,0,5,0,14,0,48,0,41,0,35,0,29,0,24,0,17,0,2,2
1022,56,0,47,0,39,0,34,0,28,0,22,0,16,2,8,0,6,0,4,0,5,0,4,0,5,0,14,0,48,0,41,0,35,0,29,0,24,0,17,0,2,2
1023,56,0,47,0,40,0,34,0,28,0,22,0,16,2,8,0,6,0,5,0,5,0,4,0,5,0,13,0,48,0,41,0,35,0,29,0,24,0,17,0,3,2
1024,56,0,47,0,40,0,34,0,28,0,22,0,16,2,8,0,6,0,5,0,5,0,4,0,5,0,13,0,48,0,41,0,35,0,29,0,24,0,17,0,3,2
1025,56,0,47,0,40,0,34,0,28,0,22,0,16,2,8,0,6,0,5,0,5,0,4,0,5,0,13,0,48,0,41,0,35,0,29,0,24,0,17,0,3,2
1026,56,0,47,0,40,0,34,0,28,0,22,0,16,2,8,0,6,0,5,0,5,0,4,0,5,0,13,0,48,0,41,0,35,0,29,0,24,0,17,0,3,2
1027,56,0,47,0,40,0,34,0,28,0,22,0,16,2,8,0,6,0,5,0,5,0,4,0,5,0,13,0,48,0,41,0,35,0,29,0,24,0,17,0,3,2
1028,56,0,47,0,40,0,35,0,28,0,22,0,16,2,8,0,6,0,5,0,6,0,4,0,5,0,13,0,48,0,41,0,35,0,29,0,24,0,17,0,3,2
1029,56,0,47,0,40,0,35,0,28,0,22,0,16,2,8,0,6,0,5,0,6,0,4,0,5,0,13,0,48,0,41,0,35,0,29,0,24,0,17,0,3,2
1030,56,0,47,0,40,0,35,0,28,0,22,0,16,2,7,0,6,0,5,0,6,0,4,0,5,0,13,0,49,0,41,0,35,0,29,0,24,0,17,0,3,2
1031,56,0,47,0,40,0,35,0,28,0,22,0,16,2,7,0,6,0,4,0,6,0,4,0,5,0,13,0,49,0,41,0,36,0,29,0,24,0,17,0,3,2
1032,56,0,47,0,40,0,35,0,28,0,22,0,16,2,7,0,5,0,4,0,6,0,4,0,5,0,13,0,49,0,42,0,36,0,29,0,24,0,17,0,3,2
1033,56,0,47,0,40,0,35,0,29,0,22,0,16,2,7,0,5,0,4,0,6,0,5,0,5,0,13,0,49,0,42,0,36,0,29,0,24,0,17,0,3,2
1034,56,0,48,0,40,0,35,0,29,0,22,0,16,2,7,0,6,0,4,0,6,0,5,0,5,0,13,0,49,0,42,0,36,0,29,0,24,0,17,0,3,2
1035,56,0,48,0,40,0,35,0,29,0,22,0,17,2,7,0,6,0,4,0,6,0,5,0,4,0,14,0,49,0,42,0,36,0,29,0,24,0,18,0,3,2
1036,56,0,48,0,40,0,35,0,29,0,22,0,17,2,7,0,6,0,4,0,5,0,5,0,4,0,14,0,49,0,42,0,36,0,30,0,24,0,18,0,3,2
1037,56,0,48,0,41,0,35,0,29,0,22,0,17,2,7,0,6,0,5,0,5,0,5,0,4,0,14,0,49,0,42,0,36,0,30,0,24,0,18,0,3,2
1038,56,0,48,0,41,0,35,0,29,0,23,0,17,2,7,0,6,0,5,0,5,0,5,0,5,0,14,0,49,0,42,0,36,0,30,0,24,0,18,0,3,2
1039,56,0,48,0,41,0,35,0,29,0,23,0,17,2,7,0,6,0,5,0,5,0,5,0,5,0,14,0,49,0,42,0,36,0,30,0,24,0,18,0,3,2
1040,57,0,48,0,41,0,35,0,29,0,23,0,17,2,8,0,6,0,5,0,5,0,4,0,5,0,14,0,49,0,42,0,36,0,30,0,25,0,18,0,3,2
1041,57,0,48,0,41,0,35,0,29,0,23,0,17,2,8,0,6,0,5,0,5,0,4,0,5,0,14,0,49,0,42,0,36,0,30,0,25,0,18,0,3,2
1042,57,0,48,0,41,0,35,0,29,0,23,0,17,2,8,0,6,0,5,0,5,0,4,0,5,0,14,0,49,0,42,0,36,0,30,0,25,0,18,0,3,2
1043,57,0,48,0,41,0,35,0,29,0,23,0,17,2,8,0,6,0,5,0,5,0,4,0,5,0,14,0,49,0,42,0,36,0,30,0,25,0,18,0,3,2
1044,57,0,48,0,41,0,35,0,29,0,23,0,17,2,8,0,6,0,5,0,5,0,4,0,5,0,14,0,49,0,42,0,36,0,30,0,25,0,18,0,3,2
1045,57,0,48,0,41,0,35,0,29,0,23,0,17,2,8,0,6,0,5,0,5,0,4,0,5,0,14,0,49,0,42,0,36,0,30,0,25,0,18,0,3,2
1046,57,0,48,0,41,0,35,0,29,0,23,0,17,2,8,0,6,0,5,0,5,0,4,0,5,0,14,0,49,0,42,0,36,0,30,0,25,0,18,0,3,2
1047,57,0,48,0,41,0,35,0,29,0,23,0,17,2,8,0,6,0,5,0,5,0,4,0,5,0,14,0,49,0,42,0,36,0,30,0,25,0,18,0,3,2
1048,57,0,48,0,41,0,36,0,29,0,23,0,17,2,8,0,5,0,5,0,6,0,4,0,5,0,14,0,49,0,43,0,36,0,30,0,25,0,18,0,3,2
1049,57,0,48,0,41,0,36,0,29,0,23,0,17,2,8,0,5,0,5,0,5,0,4,0,5,0,14,0,49,0,43,0,36,0,31,0,25,0,18,0,3,2
1050,57,0,48,0,42,0,36,0,29,0,23,0,17,2,7,0,5,0,6,0,5,0,4,0,5,0,14,0,50,0,43,0,36,0,31,0,25,0,18,0,3,2
1051,57,0,48,0,42,0,36,0,29,0,23,0,17,2,7,0,5,0,5,0,5,0,4,0,5,0,14,0,50,0,43,0,37,0,31,0,25,0,18,0,3,2
1052,57,0,48,0,42,0,36,0,29,0,23,0,17,2,7,0,5,0,5,0,5,0,4,0,5,0,14,0,50,0,43,0,37,0,31,0,25,0,18,0,3,2
